
ALL GENERATED CLIENTS (1000 total):
-----------------------------------------------------
| Client ID | Arrival Time | Service Time |
Queue 3: (157,10,2/3); (42,12,9); (823,14,6); (375,16,7); (773,18,5); (644,19,4); (783,21,5); (507,23,5); (460,25,7); (873,27,3); (596,29,6); (311,31,8); 
Queue 4: (161,10,8/9); (851,13,4); (896,14,4); (292,16,5); (641,17,9); (654,19,9); (794,21,7); (650,23,8); (511,25,9); (984,27,7); (661,29,6); (528,31,7); 
Queue 5: (223,10,8/9); (189,14,7); (39,16,5); (203,17,8); (131,19,3); (686,19,9); (846,21,9); (797,23,9); (558,25,7); (60,28,9); (963,29,7); (706,31,7); 
Queue 6: (227,10,2/3); (146,12,7); (371,14,6); (145,16,4); (75,17,9); (842,19,5); (978,21,9); (829,23,7); (832,25,8); (293,28,6); (34,30,7); (717,31,4); 
Queue 7: (362,10,7/8); (368,13,8); (256,16,3); (584,16,5); (177,18,7); (877,19,6); (198,22,3); (306,24,6); (942,25,5); (336,28,7); (81,30,8); (756,31,6); 
Queue 8: (726,10,3/4); (473,12,9); (898,14,7); (115,17,3); (148,18,9); (949,19,9); (271,22,8); (428,24,5); (982,25,8); (477,28,7); (138,30,3); (818,31,4); 
Queue 9: (741,10,2/3); (155,12,7); (422,14,5); (354,15,7); (742,17,4); (7,19,5); (294,22,4); (434,24,5); (25,26,7); (536,28,9); (144,30,9); (852,31,7); 
Queue 10: (830,10,7/8); (412,13,5); (935,14,9); (957,17,3); (782,18,6); (2,20,6); (617,22,9); (482,24,6); (52,26,5); (571,28,9); (150,30,5); (888,31,3); 
Queue 11: (833,10,2/3); (349,12,3); (796,12,6); (827,14,6); (382,16,9); (392,20,4); (624,22,5); (662,24,9); (164,26,5); (575,28,5); (287,30,8); (946,31,8); 
Queue 12: (66,11,7/8); (418,13,5); (124,15,9); (103,18,4); (251,19,7); (455,20,8); (671,22,6); (704,24,4); (215,26,8); (621,28,7); (580,30,8); (977,31,6); 
Queue 13: (105,11,5/6); (803,12,8); (209,15,5); (71,17,9); (305,19,6); (523,20,4); (703,22,9); (769,24,6); (317,26,9); (640,28,4); (618,30,9); 
Queue 14: (339,11,8/9); (257,14,8); (303,16,9); (58,19,8); (407,19,6); (634,20,7); (819,22,5); (792,24,5); (348,26,4); (894,28,6); (723,30,6); 
Queue 15: (357,11,3/4); (729,12,9); (192,15,7); (195,17,5); (810,18,7); (811,20,6); (920,22,9); (845,24,3); (504,26,5); (1,29,4); (791,30,4); 
Queue 16: (609,11,5/6); (973,12,6); (861,14,9); (300,17,7); (438,19,3); (901,20,8); (958,22,4); (857,24,7); (701,26,8); (33,29,5); (816,30,9); 
Queue 17: (735,11,5/6); (8,13,4); (445,14,6); (290,16,8); (194,18,3); (907,20,9); (970,22,5); (858,24,7); (62,27,5); (56,29,5); (908,30,7); 
Queue 18: (759,11,8/9); (285,14,9); (466,16,8); (94,19,5); (456,19,6); (97,21,8); (87,23,9); (20,25,8); (202,27,5); (149,29,5); (916,30,6); 
Queue 19: (906,11,5/6); (55,13,9); (379,15,3); (555,16,4); (122,18,7); (197,21,5); (234,23,9); (119,25,3); (284,27,6); (403,29,4); (46,31,8); 
Queue 20: (921,11,5/6); (330,13,9); (501,15,6); (367,17,8); (573,19,9); (244,21,8); (399,23,5); (283,25,5); (614,27,6); (421,29,6); (86,31,7); 

Time 32
Waiting clients: (47,33,3); (117,33,9); (309,33,5); (605,33,7); (716,33,7); (913,33,3); (965,33,3); (9,34,9); (128,34,4); (280,34,9); (327,34,6); (328,34,9); (535,34,4); (697,34,6); (711,34,9); (725,34,7); (751,34,7); (37,35,3); (44,35,8); (178,35,9); (214,35,9); (332,35,8); (343,35,6); (350,35,9); (377,35,4); (577,35,8); (588,35,4); (591,35,4); (820,35,3); (862,35,6); (947,35,5); (201,36,6); (248,36,4); (266,36,8); (487,36,6); (595,36,6); (666,36,7); (673,36,4); (727,36,3); (763,36,7); (787,36,6); (59,37,5); (120,37,4); (163,37,4); (246,37,9); (326,37,8); (495,37,9); (657,37,8); (11,38,4); (104,38,4); (185,38,8); (191,38,9); (196,38,3); (250,38,8); (286,38,3); (440,38,9); (448,38,4); (465,38,3); (472,38,3); (493,38,3); (498,38,4); (540,38,3); (559,38,8); (564,38,9); (623,38,5); (648,38,3); (882,38,3); (892,38,9); (912,38,7); (995,38,5); (242,39,9); (409,39,5); (508,39,3); (513,39,7); (562,39,3); (615,39,4); (683,39,4); (790,39,8); (825,39,9); (915,39,6); (927,39,4); (83,40,8); (220,40,8); (313,40,5); (420,40,8); (447,40,9); (505,40,3); (809,40,5); (835,40,4); (866,40,6); (80,41,7); (133,41,8); (274,41,8); (319,41,7); (355,41,3); (402,41,8); (568,41,5); (607,41,6); (633,41,6); (929,41,7); (931,41,9); (960,41,3); (22,42,8); (41,42,6); (281,42,7); (363,42,4); (464,42,5); (502,42,9); (656,42,8); (738,42,7); (855,42,7); (943,42,6); (18,43,8); (29,43,5); (31,43,9); (102,43,3); (160,43,8); (347,43,3); (372,43,4); (398,43,3); (520,43,7); (692,43,4); (839,43,8); (890,43,9); (905,43,8); (65,44,9); (230,44,5); (235,44,3); (297,44,6); (325,44,6); (365,44,9); (425,44,9); (442,44,4); (582,44,5); (604,44,3); (653,44,6); (838,44,3); (849,44,8); (874,44,8); (937,44,3); (109,45,9); (123,45,3); (171,45,9); (380,45,9); (400,45,6); (431,45,4); (489,45,7); (542,45,8); (547,45,7); (551,45,4); (585,45,8); (593,45,9); (629,45,3); (696,45,4); (200,46,5); (211,46,8); (346,46,9); (356,46,6); (406,46,8); (408,46,4); (429,46,6); (474,46,6); (659,46,6); (677,46,6); (770,46,8); (886,46,5); (893,46,6); (910,46,7); (222,47,9); (241,47,7); (544,47,8); (599,47,8); (36,48,6); (85,48,6); (151,48,7); (159,48,3); (232,48,6); (263,48,5); (289,48,8); (335,48,5); (461,48,3); (526,48,7); (636,48,9); (785,48,7); (837,48,6); (870,48,6); (939,48,3); (948,48,9); (975,48,5); (26,49,5); (45,49,7); (67,49,8); (100,49,5); (216,49,9); (224,49,8); (411,49,5); (454,49,8); (506,49,4); (613,49,6); (707,49,9); (761,49,7); (848,49,5); (854,49,6); (922,49,5); (985,49,4); (337,50,9); (353,50,5); (449,50,9); (463,50,3); (497,50,4); (521,50,5); (556,50,3); (569,50,7); (775,50,9); (824,50,6); (968,50,6); (5,51,3); (74,51,8); (175,51,5); (310,51,8); (430,51,7); (499,51,8); (601,51,7); (695,51,5); (923,51,4); (936,51,6); (987,51,8); (27,52,5); (48,52,6); (84,52,8); (188,52,5); (390,52,6); (488,52,3); (549,52,4); (674,52,6); (682,52,6); (728,52,6); (746,52,8); (804,52,9); (934,52,9); (23,53,6); (134,53,7); (210,53,4); (373,53,9); (462,53,3); (514,53,8); (632,53,6); (699,53,7); (739,53,3); (342,54,7); (383,54,5); (486,54,6); (519,54,3); (546,54,3); (557,54,3); (635,54,4); (638,54,5); (764,54,9); (868,54,6); (869,54,8); (981,54,7); (95,55,6); (108,55,3); (152,55,6); (154,55,7); (206,55,7); (208,55,9); (273,55,6); (476,55,4); (480,55,5); (718,55,4); (914,55,9); (930,55,3); (945,55,7); (955,55,4); (50,56,3); (96,56,7); (361,56,7); (439,56,9); (458,56,8); (475,56,3); (736,56,4); (780,56,6); (806,56,5); (986,56,8); (68,57,6); (312,57,8); (318,57,5); (453,57,5); (554,57,3); (570,57,3); (712,57,5); (755,57,6); (884,57,7); (950,57,7); (91,58,4); (183,58,4); (217,58,9); (243,58,4); (258,58,9); (307,58,9); (532,58,7); (757,58,9); (771,58,3); (917,58,6); (979,58,7); (135,59,6); (446,59,6); (576,59,3); (608,59,8); (684,59,5); (990,59,6); (998,59,4); (261,60,9); (324,60,8); (374,60,9); (395,60,3); (396,60,7); (415,60,7); (539,60,7); (631,60,5); (647,60,3); (665,60,9); (691,60,3); (745,60,6); (876,60,7); (885,60,4); (952,60,8); (15,61,9); (17,61,4); (72,61,8); (176,61,7); (180,61,8); (334,61,3); (381,61,9); (722,61,6); (752,61,6); (822,61,7); (853,61,6); (3,62,3); (592,62,8); (642,62,4); (766,62,3); (967,62,8); (38,63,4); (43,63,4); (262,63,4); (351,63,8); (397,63,7); (471,63,3); (496,63,6); (527,63,8); (637,63,4); (721,63,3); (743,63,8); (867,63,7); (887,63,6); (76,64,9); (204,64,7); (275,64,7); (358,64,6); (414,64,9); (709,64,4); (786,64,7); (847,64,3); (863,64,6); (900,64,6); (989,64,3); (32,65,8); (110,65,8); (165,65,7); (247,65,7); (322,65,9); (652,65,9); (687,65,6); (776,65,5); (813,65,5); (828,65,4); (933,65,9); (959,65,4); (991,65,8); (14,66,5); (82,66,6); (106,66,7); (130,66,9); (226,66,4); (236,66,5); (245,66,8); (384,66,8); (563,66,6); (730,66,7); (864,66,4); (980,66,6); (53,67,8); (69,67,9); (70,67,6); (78,67,3); (137,67,6); (233,67,6); (272,67,4); (389,67,6); (405,67,7); (503,67,9); (510,67,7); (548,67,5); (586,67,9); (834,67,4); (879,67,3); (51,68,3); (61,68,6); (73,68,5); (132,68,6); (279,68,6); (550,68,3); (565,68,9); (622,68,7); (664,68,8); (953,68,9); (971,68,9); (156,69,6); (184,69,6); (369,69,4); (370,69,3); (451,69,5); (560,69,6); (630,69,9); (668,69,7); (713,69,6); (166,70,8); (288,70,5); (295,70,8); (437,70,9); (553,70,4); (698,70,5); (941,70,4); (966,70,3); (974,70,6); (999,70,9); (10,71,3); (88,71,4); (90,71,6); (107,71,6); (179,71,6); (228,71,6); (302,71,4); (345,71,6); (413,71,3); (491,71,8); (681,71,3); (702,71,5); (710,71,6); (719,71,7); (744,71,5); (793,71,8); (826,71,4); (856,71,6); (883,71,9); (925,71,7); (964,71,9); (92,72,9); (253,72,7); (341,72,5); (509,72,9); (530,72,8); (688,72,9); (750,72,6); (836,72,4); (904,72,5); (40,73,4); (142,73,5); (181,73,5); (538,73,8); (602,73,9); (611,73,6); (663,73,8); (724,73,3); (747,73,4); (779,73,9); (903,73,6); (24,74,8); (139,74,7); (213,74,5); (229,74,7); (237,74,3); (304,74,3); (457,74,6); (484,74,4); (529,74,8); (534,74,5); (545,74,7); (579,74,8); (911,74,6); (4,75,5); (13,75,7); (63,75,6); (260,75,3); (321,75,9); (323,75,8); (385,75,6); (533,75,4); (552,75,9); (680,75,9); (841,75,6); (928,75,5); (961,75,8); (983,75,6); (162,76,4); (170,76,6); (401,76,6); (459,76,4); (543,76,7); (639,76,4); (784,76,6); (805,76,9); (815,76,6); (99,77,7); (158,77,4); (187,77,4); (199,77,7); (301,77,5); (320,77,4); (376,77,7); (801,77,3); (125,78,3); (276,78,7); (436,78,9); (468,78,3); (583,78,3); (612,78,7); (620,78,3); (679,78,8); (732,78,7); (891,78,5); (114,79,4); (277,79,9); (329,79,5); (333,79,7); (435,79,6); (452,79,5); (524,79,4); (685,79,3); (705,79,3); (765,79,3); (899,79,7); (926,79,8); (938,79,4); (231,80,4); (603,80,9); (777,80,9); (789,80,4); (30,81,9); (174,81,4); (219,81,9); (252,81,6); (512,81,5); (516,81,9); (598,81,5); (672,81,5); (693,81,6); (700,81,5); (731,81,8); (748,81,4); (768,81,8); (101,82,7); (432,82,5); (478,82,6); (518,82,7); (619,82,5); (645,82,3); (651,82,3); (772,82,5); (807,82,6); (992,82,9); (994,82,7); (997,82,9); (35,83,8); (168,83,7); (193,83,5); (391,83,3); (737,83,3); (844,83,6); (919,83,7); (956,83,7); (314,84,5); (340,84,8); (490,84,9); (606,84,4); (649,84,7); (655,84,5); (749,84,9); (799,84,8); (880,84,8); (889,84,9); (969,84,4); (19,85,9); (57,85,4); (140,85,9); (169,85,6); (352,85,4); (537,85,9); (667,85,3); (802,85,8); (28,86,8); (267,86,5); (315,86,9); (450,86,8); (485,86,5); (515,86,5); (627,86,8); (778,86,5); (781,86,8); (93,87,6); (298,87,3); (386,87,4); (561,87,8); (572,87,7); (587,87,6); (658,87,6); (878,87,3); (49,88,9); (89,88,7); (118,88,6); (143,88,5); (212,88,3); (291,88,4); (441,88,3); (492,88,7); (517,88,9); (574,88,9); (714,88,5); (259,89,4); (299,89,6); (581,89,5); (678,89,3); (690,89,8); (715,89,8); (740,89,9); (881,89,4); (895,89,7); (988,89,7); (12,90,8); (116,90,3); (141,90,4); (147,90,7); (182,90,9); (239,90,3); (265,90,9); (282,90,4); (344,90,6); (410,90,7); (416,90,9); (424,90,3); (522,90,8); (594,90,6); (767,90,4); (798,90,7); (859,90,8); (126,91,6); (153,91,7); (359,91,6); (378,91,8); (393,91,5); (525,91,8); (610,91,7); (689,91,6); (972,91,5); (331,92,8); (338,92,9); (366,92,7); (500,92,9); (597,92,7); (646,92,5); (762,92,6); (951,92,9); (111,93,8); (238,93,4); (255,93,9); (394,93,7); (660,93,4); (800,93,9); (21,94,3); (172,94,9); (221,94,9); (225,94,4); (269,94,6); (427,94,5); (774,94,6); (831,94,3); (843,94,6); (54,95,7); (77,95,9); (186,95,9); (205,95,4); (264,95,3); (268,95,9); (433,95,3); (754,95,8); (788,95,7); (850,95,3); (865,95,9); (872,95,8); (954,95,9); (129,96,4); (270,96,8); (364,96,3); (467,96,3); (541,96,5); (600,96,7); (626,96,5); (675,96,7); (924,96,7); (16,97,9); (136,97,5); (444,97,6); (469,97,9); (733,97,4); (795,97,3); (909,97,6); (944,97,4); (993,97,8); (996,97,7); (167,98,6); (173,98,6); (218,98,5); (481,98,4); (566,98,4); (567,98,5); (628,98,9); (670,98,9); (734,98,8); (753,98,7); (814,98,6); (918,98,3); (940,98,8); (976,98,3); (79,99,4); (121,99,8); (190,99,5); (316,99,6); (388,99,8); (470,99,5); (625,99,8); (669,99,5); (694,99,8); (808,99,4); (860,99,9); (875,99,4); (112,100,5); (127,100,3); (249,100,8); (254,100,7); (360,100,5); (404,100,6); (531,100,4); (708,100,7); (817,100,8); (897,100,5); (902,100,5); (932,100,7); (962,100,8); (1000,100,8); 
Queue 1: (64,10,8/9); (578,13,3); (643,14,4); (758,15,9); (308,18,9); (590,19,8); (589,21,5); (417,23,4); (296,25,8); (812,27,4); (443,29,5); (240,31,6); 
Queue 2: (98,10,3/4); (423,12,8); (676,14,4); (821,15,9); (483,18,3); (616,19,9); (720,21,7); (419,23,5); (426,25,5); (871,27,5); (494,29,6); (278,31,6); 
Queue 3: (157,10,2/3); (42,12,9); (823,14,6); (375,16,7); (773,18,5); (644,19,4); (783,21,5); (507,23,5); (460,25,7); (873,27,3); (596,29,6); (311,31,8); 
Queue 4: (161,10,8/9); (851,13,4); (896,14,4); (292,16,5); (641,17,9); (654,19,9); (794,21,7); (650,23,8); (511,25,9); (984,27,7); (661,29,6); (528,31,7); 
Queue 5: (223,10,8/9); (189,14,7); (39,16,5); (203,17,8); (131,19,3); (686,19,9); (846,21,9); (797,23,9); (558,25,7); (60,28,9); (963,29,7); (706,31,7); 
Queue 6: (227,10,2/3); (146,12,7); (371,14,6); (145,16,4); (75,17,9); (842,19,5); (978,21,9); (829,23,7); (832,25,8); (293,28,6); (34,30,7); (717,31,4); 
Queue 7: (362,10,7/8); (368,13,8); (256,16,3); (584,16,5); (177,18,7); (877,19,6); (198,22,3); (306,24,6); (942,25,5); (336,28,7); (81,30,8); (756,31,6); 
Queue 8: (726,10,3/4); (473,12,9); (898,14,7); (115,17,3); (148,18,9); (949,19,9); (271,22,8); (428,24,5); (982,25,8); (477,28,7); (138,30,3); (818,31,4); 
Queue 9: (741,10,2/3); (155,12,7); (422,14,5); (354,15,7); (742,17,4); (7,19,5); (294,22,4); (434,24,5); (25,26,7); (536,28,9); (144,30,9); (852,31,7); 
Queue 10: (830,10,7/8); (412,13,5); (935,14,9); (957,17,3); (782,18,6); (2,20,6); (617,22,9); (482,24,6); (52,26,5); (571,28,9); (150,30,5); (888,31,3); 
Queue 11: (833,10,2/3); (349,12,3); (796,12,6); (827,14,6); (382,16,9); (392,20,4); (624,22,5); (662,24,9); (164,26,5); (575,28,5); (287,30,8); (946,31,8); 
Queue 12: (66,11,7/8); (418,13,5); (124,15,9); (103,18,4); (251,19,7); (455,20,8); (671,22,6); (704,24,4); (215,26,8); (621,28,7); (580,30,8); (977,31,6); 
Queue 13: (105,11,5/6); (803,12,8); (209,15,5); (71,17,9); (305,19,6); (523,20,4); (703,22,9); (769,24,6); (317,26,9); (640,28,4); (618,30,9); (6,32,7); 
Queue 14: (339,11,8/9); (257,14,8); (303,16,9); (58,19,8); (407,19,6); (634,20,7); (819,22,5); (792,24,5); (348,26,4); (894,28,6); (723,30,6); (113,32,7); 
Queue 15: (357,11,3/4); (729,12,9); (192,15,7); (195,17,5); (810,18,7); (811,20,6); (920,22,9); (845,24,3); (504,26,5); (1,29,4); (791,30,4); (207,32,5); 
Queue 16: (609,11,5/6); (973,12,6); (861,14,9); (300,17,7); (438,19,3); (901,20,8); (958,22,4); (857,24,7); (701,26,8); (33,29,5); (816,30,9); (387,32,5); 
Queue 17: (735,11,5/6); (8,13,4); (445,14,6); (290,16,8); (194,18,3); (907,20,9); (970,22,5); (858,24,7); (62,27,5); (56,29,5); (908,30,7); (479,32,8); 
Queue 18: (759,11,8/9); (285,14,9); (466,16,8); (94,19,5); (456,19,6); (97,21,8); (87,23,9); (20,25,8); (202,27,5); (149,29,5); (916,30,6); (760,32,5); 
Queue 19: (906,11,5/6); (55,13,9); (379,15,3); (555,16,4); (122,18,7); (197,21,5); (234,23,9); (119,25,3); (284,27,6); (403,29,4); (46,31,8); (840,32,8); 
Queue 20: (921,11,5/6); (330,13,9); (501,15,6); (367,17,8); (573,19,9); (244,21,8); (399,23,5); (283,25,5); (614,27,6); (421,29,6); (86,31,7); 

Time 33
